Time,NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-08-10 15:00:00,0.881,5.15,6.005,66.536,25.408,13.342,12.068,992.635,32.033,45.398
2020-08-10 16:00:00,1.13,6.242,7.39,64.866,29.071,17.227,11.844,991.982,31.502,45.447
2020-08-10 17:00:00,0.627,4.23,4.825,64.911,21.416,9.915,11.508,991.388,30.917,46.921
2020-08-10 18:00:00,0.616,5.039,5.656,61.262,21.73,9.666,12.065,990.761,29.851,52.08
2020-08-10 19:00:00,0.582,6.27,6.75,56.045,22.099,9.985,12.117,990.803,28.797,53.771
2020-08-10 20:00:00,0.393,8.593,8.865,49.013,20.952,9.037,11.92,991.333,27.715,56.244
2020-08-10 21:00:00,0.23,9.578,9.808,44.57,20.157,8.022,12.135,991.617,26.412,60.527
2020-08-10 22:00:00,0.226,13.2,13.426,38.289,21.358,8.666,12.693,991.599,25.879,60.837
2020-08-10 23:00:00,0.487,17.923,18.41,30.565,22.785,9.391,13.395,991.024,25.324,62.071
2020-08-11 00:00:00,0.694,9.856,11.211,41.583,19.426,7.368,12.057,990.532,24.763,64.553
2020-08-11 01:00:00,0.167,11.054,11.221,44.621,17.015,5.836,11.177,989.934,24.071,67.681
2020-08-11 02:00:00,0.352,12.652,13.093,41.996,16.637,5.396,11.24,989.602,23.945,67.696
2020-08-11 03:00:00,0.218,13.173,13.359,38.98,16.898,5.512,11.384,989.122,23.677,70.427
2020-08-11 04:00:00,0.234,11.839,11.981,37.896,16.305,4.938,11.368,988.666,23.472,72.204
2020-08-11 05:00:00,0.291,13.366,13.696,35.772,17.574,6.182,11.393,988.718,23.466,74.199
2020-08-11 06:00:00,0.382,13.726,14.107,35.161,18.967,7.53,11.439,988.459,23.625,74.272
2020-08-11 07:00:00,1.042,13.753,14.795,35.512,23.523,11.441,12.082,988.605,23.622,74.955
2020-08-11 08:00:00,1.912,12.019,13.93,36.997,23.96,11.807,12.155,988.647,24.419,72.807
2020-08-11 09:00:00,2.019,12.099,14.118,35.209,23.408,11.864,11.545,988.64,24.957,71.498
2020-08-11 10:00:00,1.984,7.297,9.28,43.382,17.577,8.759,8.818,988.655,27.071,60.616
2020-08-11 11:00:00,1.61,6.081,7.901,50.442,17.998,10.715,7.287,988.7,27.795,56.859
2020-08-11 12:00:00,0.728,4.942,5.67,48.748,19.879,14.241,5.643,988.854,26.896,59.412
2020-08-11 13:00:00,0.528,2.719,3.247,51.509,14.275,10.891,3.387,989.4,28.156,53.324
2020-08-11 14:00:00,0.597,2.91,3.507,51.143,13.662,10.264,3.4,989.799,28.042,52.649
2020-08-11 15:00:00,0.795,3.037,3.748,50.596,13.335,9.968,3.377,990.19,28.301,48.904
2020-08-11 16:00:00,0.757,2.858,3.529,50.523,14.512,10.959,3.556,990.606,28.559,49.942
2020-08-11 17:00:00,0.695,2.658,3.353,43.374,14.762,9.835,4.925,990.988,28.376,49.063
2020-08-11 18:00:00,0.532,2.548,3.08,38.554,13.676,8.363,5.312,991.41,27.794,49.618
2020-08-11 19:00:00,0.434,2.855,3.289,33.138,12.13,7.238,4.893,991.747,25.583,49.507
2020-08-11 20:00:00,0.38,4.644,5.023,28.336,12.036,8.007,4.027,992.314,23.646,45.759
2020-08-11 21:00:00,0.337,5.825,6.162,26.288,12.78,8.655,4.124,993.348,22.158,47.085
2020-08-11 22:00:00,0.454,8.332,8.786,22.247,14.407,9.932,4.475,993.838,20.766,50.431
2020-08-11 23:00:00,0.557,10.42,10.953,19.456,14.876,10.201,4.676,993.995,19.818,51.753
2020-08-12 00:00:00,0.755,11.097,11.833,18.749,19.851,14.078,5.775,994.459,19.15,53.315
2020-08-12 01:00:00,0.507,10.923,11.682,20.171,11.913,7.549,4.365,995.052,18.062,57.762
2020-08-12 02:00:00,0.368,8.629,8.981,20.352,12.127,7.676,4.451,995.567,17.333,60.024
2020-08-12 03:00:00,0.48,11.876,12.25,14.655,13.705,8.681,5.024,996.115,16.553,63.633
2020-08-12 04:00:00,0.892,10.936,11.783,14.804,13.113,8.304,4.811,996.473,15.833,66.518
2020-08-12 05:00:00,2.975,15.566,18.955,10.344,15.265,9.973,5.294,996.659,15.656,68.078
2020-08-12 06:00:00,3.098,16.745,19.91,10.051,20.678,14.785,5.886,997.131,15.775,68.735
2020-08-12 07:00:00,4.501,15.445,19.946,15.429,29.18,22.516,6.658,997.753,19.304,57.104
2020-08-12 08:00:00,6.922,14.478,21.401,18.108,27.288,21.295,5.996,998.376,21.723,50.081
2020-08-12 09:00:00,4.622,9.635,14.233,24.446,23.54,18.035,5.506,998.497,24.562,40.271
2020-08-12 10:00:00,2.781,7.119,9.904,32.839,19.334,14.541,4.791,998.566,26.315,35.94
2020-08-12 11:00:00,3.711,10.04,13.751,34.652,23.258,17.881,5.378,998.509,27.663,32.256
2020-08-12 12:00:00,2.817,9.173,11.951,37.365,26.262,20.598,5.661,998.26,28.943,29.875
2020-08-12 13:00:00,2.789,11.139,13.969,45.511,31.857,24.623,7.232,998.122,28.184,34.164
2020-08-12 14:00:00,2.036,9.278,11.331,52.181,28.477,21.49,6.978,998.145,28.351,33.504
2020-08-12 15:00:00,1.615,8.946,10.697,59.137,28.556,21.862,6.694,997.755,29.326,30.839
2020-08-12 16:00:00,0.972,7.885,8.858,64.715,28.585,21.758,6.828,997.407,29.586,30.182
2020-08-12 17:00:00,1.056,6.821,7.864,58.245,25.979,19.93,6.036,997.402,29.013,28.099
2020-08-12 18:00:00,0.904,5.661,6.565,44.638,18.671,14.362,4.311,997.543,28.436,25.897
2020-08-12 19:00:00,0.71,8.262,9.356,43.187,18.983,14.126,4.86,997.729,26.949,29.372
2020-08-12 20:00:00,0.894,15.325,16.575,37.311,22.361,16.874,5.483,998.243,25.121,32.385
2020-08-12 21:00:00,0.66,24.141,24.54,26,23.329,16.823,6.505,998.573,23.379,36.384
2020-08-12 22:00:00,2.248,27.663,30.173,16.303,24.729,17.633,7.098,998.575,22.061,42.097
2020-08-12 23:00:00,2.191,29.123,31.479,11.341,27.309,19.504,7.802,998.75,20.746,48.711
2020-08-13 00:00:00,1.003,21.881,23.589,18.911,41.792,32.945,8.811,999.044,19.725,54.922
2020-08-13 01:00:00,0.934,21.101,21.433,16.912,18.655,11.76,6.894,999.135,19.298,57.629
2020-08-13 02:00:00,0.601,13.847,14.488,20.858,19.062,12.35,6.71,999.045,18.744,59.618
2020-08-13 03:00:00,0.232,8.235,8.466,26.159,18.782,12.488,6.298,999.216,18.853,69.14
2020-08-13 04:00:00,0.244,6.929,7.173,25.826,23.215,16.817,6.398,999.226,18.553,76.106
2020-08-13 05:00:00,6.372,10.805,17.29,20.729,16.184,10.418,5.772,999.498,18.022,81.368
2020-08-13 06:00:00,2.247,11.652,13.625,16.122,14.783,8.86,5.925,999.896,17.802,84.906
2020-08-13 07:00:00,3.549,16.29,19.84,15.557,40.85,31.845,9.042,1000,20.306,73.604
2020-08-13 08:00:00,2.986,9.902,12.95,26.033,42.205,34.123,8.031,1000,23.152,59.721
2020-08-13 09:00:00,2.703,6.644,9.706,32.547,18.131,12.362,5.773,1000.15,26.185,48.51
2020-08-13 10:00:00,3.325,6.115,9.09,35.517,22.61,16.706,5.896,1000,27.019,45.425
2020-08-13 11:00:00,1.184,4.069,5.252,42.429,21.972,14.486,7.488,1000,28.539,38.437
2020-08-13 12:00:00,1.152,5.846,6.998,50.602,22.768,15.751,7.014,999.985,28.425,40.413
2020-08-13 13:00:00,0.694,3.728,4.422,49.953,22.22,15.804,6.415,999.781,28.659,38.418
2020-08-13 14:00:00,1.604,4.346,5.975,47.792,20.014,13.977,6.041,999.613,29,36.686
2020-08-13 15:00:00,1.658,3.873,5.338,47.806,19.612,13.644,5.966,999.349,29.1,35.693
2020-08-13 16:00:00,0.836,3.799,4.635,48.707,27.665,20.745,6.924,998.756,29.111,36.181
2020-08-13 17:00:00,1.085,5.775,6.755,43.418,20.096,14.304,5.809,998.493,28.443,37.347
2020-08-13 18:00:00,1.393,8.741,9.819,39.098,16.564,11.085,5.474,998.297,27.367,39.023
2020-08-13 19:00:00,2.069,9.287,11.842,39.074,15.81,9.951,5.861,998.393,26.708,39.64
2020-08-13 20:00:00,0.265,7.015,7.28,38.651,17.319,11.402,5.92,998.641,25.424,42.478
2020-08-13 21:00:00,0.187,8.407,8.593,35.743,16.228,10.411,5.817,999.191,23.632,47.066
2020-08-13 22:00:00,0.149,11.659,11.808,32.954,22.644,16.024,6.614,999.236,22.819,50.912
2020-08-13 23:00:00,0.223,12.917,13.131,27.794,19.112,12.469,6.636,999.074,22.08,54.973
2020-08-14 00:00:00,0.182,5.759,5.941,31.578,17.242,10.779,6.465,999.029,21.662,56.999
2020-08-14 01:00:00,0.15,6.472,6.618,34.326,15.729,9.827,5.902,998.992,21.231,55.221
2020-08-14 02:00:00,0.203,6.535,6.737,30.762,15.989,10,5.997,999.014,20.785,56.291
2020-08-14 03:00:00,0.312,9.061,9.427,26.025,17.989,10.754,7.238,998.797,20.805,56.997
2020-08-14 04:00:00,0.459,9.383,9.933,22.707,16.33,8.273,8.06,998.761,21.099,54.118
2020-08-14 05:00:00,2.118,12.385,14.817,17.644,18.154,9.304,8.849,998.861,20.593,54.497
2020-08-14 06:00:00,4.203,13.227,18.157,14.918,17.247,8.408,8.83,999.091,20.148,55.194
2020-08-14 07:00:00,4.51,12.62,16.42,14.229,16.912,8.242,8.668,999.385,21.168,53.275
2020-08-14 08:00:00,2.285,5.13,7.094,21.695,18.277,9.676,8.602,999.588,23.066,49.39
2020-08-14 09:00:00,2.043,5.288,7.331,24.772,20.756,12.059,8.698,999.715,24.817,45.248
2020-08-14 10:00:00,1.713,4.07,5.775,26.233,18.112,10.395,7.717,999.703,26.534,39.042
2020-08-14 11:00:00,2.94,3.811,6.647,26.829,16.271,8.837,7.434,999.653,27.447,35.107
2020-08-14 12:00:00,1.758,3.379,4.769,27.244,14.139,6.513,7.626,999.303,27.856,33.128
2020-08-14 13:00:00,1.494,3.425,4.738,29.414,16.178,7.881,8.299,999.143,28.158,34.605
2020-08-14 14:00:00,0.988,2.696,3.639,30.716,15.973,7.4,8.575,998.765,28.115,35.521
2020-08-14 15:00:00,0.755,2.175,2.93,30.122,15.359,6.856,8.505,998.324,28.226,34.424
2020-08-14 16:00:00,0.883,2.457,3.339,29.691,26.73,16.783,9.977,997.799,27.717,35.211
2020-08-14 17:00:00,0.645,2.203,2.848,30.046,33.066,22.421,10.613,997.255,27.465,36.062
2020-08-14 18:00:00,1.48,4.833,6.812,28.397,13.982,6.62,7.359,996.946,26.868,34.02
2020-08-14 19:00:00,0.545,4.155,4.7,29.423,13.886,7.06,6.825,996.979,25.297,37.624
2020-08-14 20:00:00,0.902,11.247,12.011,21.66,18.094,10.458,7.631,997.095,23.805,42.995
2020-08-14 21:00:00,0.804,8.658,10.001,23.845,19.597,11.753,7.845,997.395,22.654,46.776
2020-08-14 22:00:00,0.745,13.004,13.597,19.983,16.759,7.841,8.921,997.368,21.691,52.452
2020-08-14 23:00:00,0.367,15.338,15.708,16.995,18.632,9.361,9.273,997.301,20.231,58.58
2020-08-15 00:00:00,2.338,12.683,16.424,18.571,17.535,8.636,8.9,997.079,19.57,62.044
2020-08-15 01:00:00,5.37,16.36,23.846,16.545,17.915,8.99,8.923,996.828,19.482,62.321
2020-08-15 02:00:00,0.948,7.734,8.503,22.907,13.142,6.949,6.195,996.389,19.15,61.069
2020-08-15 03:00:00,0.861,9.097,10.279,23.015,12.431,6.796,5.633,996.188,18.453,62.258
2020-08-15 04:00:00,0.207,4.632,4.84,26.665,35.259,28.006,7.266,995.935,17.329,65.846
2020-08-15 05:00:00,0.18,3.019,3.2,28.66,13.477,8.687,4.79,995.839,16.511,67.889
2020-08-15 06:00:00,0.298,5.483,5.78,27.431,13.506,8.353,5.155,995.907,16.446,68.208
2020-08-15 07:00:00,0.345,3.534,3.879,28.324,14.629,9.42,5.206,995.882,18.399,62.605
2020-08-15 08:00:00,1.147,4.143,5.362,27.7,15.829,10.179,5.652,995.659,19.614,60.502
2020-08-15 09:00:00,1.422,3.551,4.971,31.135,14.279,8.81,5.47,995.496,21.734,59.335
2020-08-15 10:00:00,1.538,4.584,6.123,33.58,14.293,8.035,6.257,995.076,23.882,60.329
2020-08-15 11:00:00,1.534,3.767,5.299,33.61,14.28,7.399,6.881,995.123,24.48,62.2
2020-08-15 12:00:00,4.957,6.182,10.141,32.815,15.794,7.362,8.426,995.137,25.238,61.728
2020-08-15 13:00:00,1.393,3.512,4.905,35.742,16.79,8.168,8.619,994.815,25.445,60.53
2020-08-15 14:00:00,1.465,3.187,4.631,36.528,14.938,6.747,8.189,994.359,25.955,60.351
2020-08-15 15:00:00,1.688,4.023,5.611,36.018,15.042,6.453,8.591,993.762,26.114,57.678
2020-08-15 16:00:00,2.68,5.584,8.492,37.532,16.263,6.741,9.523,993.597,26.482,53.437
2020-08-15 17:00:00,2.863,7.127,10.991,35.305,15.702,6.589,9.108,993.492,25.236,60.342
2020-08-15 18:00:00,2.515,9.194,11.716,33.197,15.054,6.342,8.712,993.315,24.302,66.601
2020-08-15 19:00:00,1.347,10.523,11.978,33.549,15.62,7.32,8.3,993.257,23.204,74.74
2020-08-15 20:00:00,0.468,8.196,8.595,33.267,14.128,6.51,7.616,993.689,22.37,83.718
2020-08-15 21:00:00,0.83,12.465,13.318,26.468,14.208,6.656,7.552,994.056,22.213,84.98
2020-08-15 22:00:00,0.252,4.502,4.755,37.411,14.659,6.618,8.041,993.866,22.499,78.021
2020-08-15 23:00:00,0.22,5.417,5.636,42.435,15.125,7.034,8.091,993.81,22.529,73.086
2020-08-16 00:00:00,0.182,3.93,4.112,45.551,13.829,5.52,8.311,993.807,22.059,72.166
2020-08-16 01:00:00,0.163,6.814,6.977,45.486,14.345,6.137,8.212,993.631,21.911,75.491
2020-08-16 02:00:00,0.185,7.621,7.806,37.619,16.763,6.956,9.81,993.271,20.992,79.31
2020-08-16 03:00:00,0.148,8.383,8.531,33.02,17.578,6.414,11.165,993.103,20.812,80.5
2020-08-16 04:00:00,0.179,6.178,6.357,33.845,17.103,5.835,11.264,992.957,20.445,82.293
2020-08-16 05:00:00,0.182,5.479,5.661,33.082,17.769,6.185,11.585,992.957,20.139,82.085
2020-08-16 06:00:00,0.404,9.657,10.061,25.82,17.785,6.093,11.693,992.983,19.408,83.351
2020-08-16 07:00:00,2.782,15.811,18.948,19.875,18.626,6.962,11.661,993.418,20.453,77.621
2020-08-16 08:00:00,2.435,10.089,12.276,24.336,19.996,8.369,11.625,993.678,22.033,72.469
2020-08-16 09:00:00,0.976,6.48,7.456,29.99,17.226,6.145,11.082,993.816,23.028,66.324
2020-08-16 10:00:00,0.77,5.586,6.356,32.601,16.577,5.644,10.934,994.008,23.022,60.1
2020-08-16 11:00:00,1.118,8.262,9.38,30.996,18.846,7.496,11.349,994.155,22.746,59.597
2020-08-16 12:00:00,1.143,5.98,7.124,35.15,18.742,7.592,11.145,993.915,23.71,57.566
2020-08-16 13:00:00,0.719,4.749,5.468,37.967,16.938,6.671,10.269,993.441,22.4,65.216
2020-08-16 14:00:00,0.79,4.681,5.471,40.89,15.231,4.98,10.255,991.926,23.206,60.928
2020-08-16 15:00:00,0.457,3.648,4.105,42.238,15.984,5.68,10.306,992.133,22.856,63.146
2020-08-16 16:00:00,0.349,3.597,3.946,41.241,14.424,4.675,9.749,992.313,22.882,63.251
2020-08-16 17:00:00,0.537,4.697,5.234,41.817,15.319,6.026,9.296,992.018,24.162,57.797
2020-08-16 18:00:00,0.445,6.338,6.782,42.49,16.349,6.126,10.222,991.413,22.97,68.285
2020-08-16 19:00:00,0.221,3.607,3.827,41.047,15.324,6.035,9.285,991.655,20.331,85.082
2020-08-16 20:00:00,0.259,5.14,5.403,36.837,13.846,4.316,9.53,992.096,19.743,88.221
2020-08-16 21:00:00,0.207,5.319,5.537,34.389,14.745,4.485,10.259,992.182,19.223,89.839
2020-08-16 22:00:00,0.33,9.615,9.945,27.944,14.607,5.365,9.249,992.288,18.521,91.263
2020-08-16 23:00:00,0.718,8.799,9.798,23.434,12.267,4.64,7.629,992.136,17.853,92.082
2020-08-17 00:00:00,1.288,8.365,9.671,15.837,13.552,4.944,8.609,992.054,17.409,93.039
2020-08-17 01:00:00,0.303,14.097,14.4,9.975,14.91,4.944,9.965,992.051,17.301,93.574
2020-08-17 02:00:00,0.315,9.166,9.482,13.291,14.441,4.902,9.537,991.886,16.744,93.486
2020-08-17 03:00:00,1.845,5.131,7.195,19.155,9.759,3.596,6.161,991.924,16.369,91.759
2020-08-17 04:00:00,0.258,4.938,5.196,19.69,8.483,3.276,5.205,991.7,15.915,92.444
2020-08-17 05:00:00,0.523,7.382,7.9,17.897,8.296,3.298,4.998,991.456,15.638,92.906
2020-08-17 06:00:00,1.025,9.673,10.666,16.582,11.882,6.208,5.68,991.869,15.876,92.714
2020-08-17 07:00:00,3.946,12.972,16.979,16.37,16.427,9.849,6.569,992.164,17.357,86.197
2020-08-17 08:00:00,6.818,13.248,20.049,16.694,16.91,10.905,6.004,992.436,19.662,76.587
2020-08-17 09:00:00,3.739,6.982,10.639,21.725,20.161,14.088,6.073,992.31,23.6,58.708
2020-08-17 10:00:00,1.938,4.315,6.253,27.073,15.03,9.398,5.63,992.311,25.576,50.012
2020-08-17 11:00:00,1.049,3.117,4.166,30.404,13.247,7.612,5.634,992.209,25.704,45.843
2020-08-17 12:00:00,2.007,5.107,7.349,29.727,14.719,8.776,5.946,991.818,24.395,51.225
2020-08-17 13:00:00,2.816,9.894,12.709,31.634,24.858,17.092,7.768,991.179,24.102,57.307
2020-08-17 14:00:00,1.314,6.558,7.873,34.51,20.349,14.052,6.303,991.132,23.442,55.876
2020-08-17 15:00:00,0.603,4.292,4.903,34.316,14.263,9.537,4.731,991.169,19.54,66.469
2020-08-17 16:00:00,2.039,8.53,10.57,28.893,12.499,7.077,5.42,991.597,18.828,75.211
2020-08-17 17:00:00,1.869,8.953,10.805,30.729,10.827,5.987,4.838,991.593,18.547,77.135
2020-08-17 18:00:00,1.034,5.27,6.304,35.636,8.782,4.337,4.445,991.253,19.914,73.272
2020-08-17 19:00:00,0.953,8.329,9.798,31.214,30.712,23.181,7.548,991.16,19.526,77.186
2020-08-17 20:00:00,0.448,10.526,10.974,26.13,207.412,175.949,31.548,991.306,18.743,81.305
2020-08-17 21:00:00,0.634,10.31,10.944,24.941,11.028,5.205,5.825,991.246,18.234,80.693
2020-08-17 22:00:00,0.789,12.781,13.571,20.725,12.839,6.246,6.597,990.933,17.857,83.952
2020-08-17 23:00:00,0.612,15.756,16.368,14.477,14.671,7.337,7.335,991.099,17.809,83.01
2020-08-18 00:00:00,0.369,4.824,5.193,21.912,11.148,5.853,5.293,990.917,17.561,76.09
2020-08-18 01:00:00,0.176,7.383,7.558,19.722,9.367,4.384,4.984,990.757,16.791,78.328
2020-08-18 02:00:00,0.215,4.436,4.65,18.467,9.677,4.997,4.68,990.506,16.282,79.664
2020-08-18 03:00:00,0.348,3.518,3.848,17.139,12.175,7.268,4.916,990.201,15.949,78.55
2020-08-18 04:00:00,0.649,2.983,3.86,16.231,8.822,5.013,3.81,990.1,15.521,79.457
2020-08-18 05:00:00,0.44,4.163,4.604,13.938,9.413,5.37,4.039,990.193,15.177,80.95
2020-08-18 06:00:00,1.094,6.871,8.165,10.764,14.261,9.435,4.822,990.567,15.212,80.618
2020-08-18 07:00:00,2.375,6.315,8.69,10.89,12.301,8.137,4.162,990.856,16.813,75.243
2020-08-18 08:00:00,4.073,5.605,9.693,12.709,9.324,5.642,3.682,991.301,19.393,65.453
2020-08-18 09:00:00,2.363,3.43,5.793,17.022,9.742,6.014,3.73,991.716,21.754,55.969
2020-08-18 10:00:00,1.307,2.475,3.782,20.585,9.025,5.645,3.382,991.974,23.425,48.658
2020-08-18 11:00:00,1.217,2.071,3.349,22.076,7.921,4.63,3.289,991.987,24.367,43.923
2020-08-18 12:00:00,1.454,2.691,4.146,19.307,13.206,9.367,3.808,992.084,21.632,62.262
2020-08-18 13:00:00,1.109,2.065,3.174,22.188,7.503,4.344,3.16,991.9,24.18,41.611
2020-08-18 14:00:00,1.127,2.159,3.285,21.949,7.56,4.184,3.375,991.883,24.714,40.499
2020-08-18 15:00:00,1.39,1.921,3.395,21.961,7.484,4.217,3.265,991.654,25.222,37.571
2020-08-18 16:00:00,1.244,2.737,3.981,18.23,8.334,5.284,3.049,991.75,21.745,49.963
2020-08-18 17:00:00,0.994,1.903,2.897,19.527,7.445,4.912,2.537,991.723,22.84,42.796
2020-08-18 18:00:00,0.794,1.89,2.685,20.322,8.958,6.658,2.299,991.932,22.415,43.681
2020-08-18 19:00:00,0.9,2.467,3.585,18.905,6.119,3.805,2.314,992.364,20.171,48.834
2020-08-18 20:00:00,0.566,2.699,3.266,18.003,6.205,3.843,2.361,993.043,17.899,57.374
2020-08-18 21:00:00,0.541,2.885,3.426,17.26,4.901,2.895,2.007,993.739,16.71,62.711
2020-08-18 22:00:00,0.367,2.679,3.046,17.726,4.947,2.945,2.003,994.057,16.037,65.268
2020-08-18 23:00:00,0.733,2.788,3.521,16.87,4.67,2.594,2.077,993.994,15.405,67.659
2020-08-19 00:00:00,0.347,3.481,3.828,14.953,5.709,3.181,2.528,994.102,14.556,71.919
2020-08-19 01:00:00,0.431,8.292,8.724,12.252,6.639,3.756,2.883,994.135,13.888,75.302
2020-08-19 02:00:00,0.201,4.368,4.569,13.079,6.194,3.31,2.884,994.186,13.419,77.167
2020-08-19 03:00:00,0.19,2.436,2.626,13.839,4.861,2.225,2.633,994.256,13.278,77.314
2020-08-19 04:00:00,0.287,2.39,2.677,13.954,5.52,3.221,2.3,994.157,13.658,77.595
2020-08-19 05:00:00,0.83,4.091,4.8,12.281,5.479,3.101,2.378,994.344,14.133,76.111
2020-08-19 06:00:00,0.922,4.713,5.635,12.617,7.13,4.471,2.657,994.837,14.16,73.487
2020-08-19 07:00:00,2.205,5.537,7.742,12.362,10.887,7.779,3.097,995.522,15.498,68.371
2020-08-19 08:00:00,2.874,4.915,7.79,13.669,8.798,5.738,3.06,995.972,18.268,60.099
2020-08-19 09:00:00,1.77,2.635,4.404,16.763,7.713,5.218,2.495,996.423,20.598,51.188
2020-08-19 10:00:00,1.356,2.14,3.496,19.552,7.772,5.307,2.466,996.655,21.731,45.455
2020-08-19 11:00:00,0.926,1.661,2.587,20.891,10.992,8.272,2.719,996.824,23.155,41.357
2020-08-19 12:00:00,1.466,1.851,3.334,23.551,7.228,4.849,2.383,996.927,23.148,39.397
2020-08-19 13:00:00,0.724,1.786,2.509,28.05,7.597,5.118,2.478,996.887,23.458,36.981
2020-08-19 14:00:00,0.817,1.943,2.938,29.13,11.453,8.758,2.695,996.69,23.937,34.728
2020-08-19 15:00:00,0.736,1.626,2.361,27.333,8.738,5.847,2.893,996.453,23.95,34.229
2020-08-19 16:00:00,0.657,1.553,2.21,26.746,9.909,6.992,2.918,996.138,23.49,32.917
2020-08-19 17:00:00,0.88,1.951,2.831,27.668,7.434,4.375,3.061,995.874,23.018,30.813
2020-08-19 18:00:00,0.589,2.118,2.707,27.092,8.874,5.018,3.855,996.02,21.901,34.942
2020-08-19 19:00:00,0.404,2.25,2.654,27.92,9.063,5.48,3.584,996.292,19.732,36.075
2020-08-19 20:00:00,0.385,4.195,4.58,24.83,10.674,7.063,3.614,996.449,18.191,40.505
2020-08-19 21:00:00,0.39,6.384,6.774,20.542,10.421,6.949,3.476,996.957,16.782,46.065
2020-08-19 22:00:00,0.405,6.156,6.561,18.823,8.66,5.045,3.616,997.009,15.907,52.517
2020-08-19 23:00:00,0.554,7.694,8.248,16.142,8.714,4.949,3.764,996.929,14.941,57.189
2020-08-20 00:00:00,1.017,10.845,11.841,12.181,8.237,4.289,3.947,997.059,14.399,61.137
2020-08-20 01:00:00,2.452,16.98,19.4,7.16,9.972,5.237,4.737,997.118,13.958,64.52
2020-08-20 02:00:00,1.939,14.532,16.868,5.714,9.162,4.716,4.445,997.077,13.27,68.258
2020-08-20 03:00:00,3.855,17.04,20.967,1.595,10.01,5.189,4.821,997.019,12.768,70.881
2020-08-20 04:00:00,4.36,17.597,21.957,-0.462,12.994,7.659,5.337,997.081,12.157,73.69
2020-08-20 05:00:00,14.854,17.794,32.747,-0.534,24.016,16.96,7.049,996.944,11.885,75.621
2020-08-20 06:00:00,30.644,18.607,49.385,-0.354,34.092,25.884,8.215,996.875,11.894,76.338
2020-08-20 07:00:00,20.829,14.306,35.135,1.66,24.098,17.063,7.031,997.251,14.323,69.341
2020-08-20 08:00:00,15.355,14.031,29.401,7.745,20.385,14.04,6.339,997.195,18.27,56.259
2020-08-20 09:00:00,10.773,13.417,24.064,16.159,22.243,16.395,5.85,997.053,20.247,52.424
2020-08-20 10:00:00,5.557,9.574,15.129,23.492,17.197,12.233,4.967,996.873,21.968,45.052
2020-08-20 11:00:00,6.56,10.609,17.289,24.643,20.647,15.663,4.98,996.454,23.616,41.89
2020-08-20 12:00:00,5.198,10.2,15.366,29.268,18.778,13.141,5.637,995.951,24.393,42.231
2020-08-20 13:00:00,3.166,8.311,11.46,38.133,19.093,13.105,5.982,995.104,24.615,42.938
2020-08-20 14:00:00,1.34,4.887,6.312,45.927,20.369,15.156,5.186,993.997,24.803,41.408
2020-08-20 15:00:00,1.237,4.946,6.181,47.064,23.438,18.334,5.096,993.034,25.245,40.172
2020-08-20 16:00:00,1.298,4.85,6.272,44.933,24.257,19.031,5.22,992.631,25.27,41.202
2020-08-20 17:00:00,1.498,4.792,6.287,39.103,18.464,14.099,4.354,992.278,24.968,48.363
2020-08-20 18:00:00,1.128,5.309,6.325,38.306,18.536,13.953,4.579,991.816,24.204,52.786
2020-08-20 19:00:00,0.463,4.667,5.13,37.615,15.321,10.724,4.601,991.496,22.865,54.477
2020-08-20 20:00:00,0.373,5.595,5.969,34.025,18.886,14.37,4.524,991.796,22.307,55.548
2020-08-20 21:00:00,0.45,5.494,5.961,34.572,13.099,8.897,4.202,992.01,21.71,54.884
2020-08-20 22:00:00,0.278,6.503,6.78,34.458,11.641,7.393,4.25,992.089,21.117,56.434
2020-08-20 23:00:00,0.242,6.97,7.212,33.042,13.048,8.53,4.519,991.926,20.34,59.464
2020-08-21 00:00:00,0.233,5.704,5.937,32.407,10.629,6.402,4.225,991.812,19.857,58.81
2020-08-21 01:00:00,0.156,10.714,10.87,27.704,11.234,7.009,4.225,991.618,19.499,55.702
2020-08-21 02:00:00,0.262,9.004,9.266,26.034,11.226,6.871,4.352,991.306,19.369,54.863
2020-08-21 03:00:00,0.162,6.285,6.447,30.204,13.028,8.165,4.862,991.146,19.21,56.624
2020-08-21 04:00:00,0.271,5.799,6.36,31.813,11.804,6.991,4.813,991.101,19.316,58.304
2020-08-21 05:00:00,0.455,5.701,6.438,31.249,10.337,5.447,4.889,991.165,18.978,62.031
2020-08-21 06:00:00,0.824,8.857,9.417,26.891,12.119,6.81,5.308,991.472,18.245,67.026
2020-08-21 07:00:00,0.971,10.83,11.802,24.633,17.954,12.179,5.784,991.915,19.184,66.903
2020-08-21 08:00:00,2.601,13.018,15.619,22.633,25.055,18.14,6.914,992.278,20.459,66.162
2020-08-21 09:00:00,3.307,11.01,14.34,25.786,30.283,22.646,7.644,992.319,22.294,64.743
2020-08-21 10:00:00,1.396,5.134,6.509,38.006,18.489,12.757,5.736,992.407,25.568,52.371
2020-08-21 11:00:00,0.914,4.434,5.348,43.544,16.791,11.214,5.577,992.258,26.286,48.921
2020-08-21 12:00:00,0.638,4.727,5.365,46.369,16.94,10.684,6.254,992.086,26.826,48.145
