Timestamp,Temperature[degC],Humidity[percent],PM1.0[ug/m^3],PM2.5[ug/m^3],PM10.0[ug/m^3],O3[ppb],O3[V],NO2[ppb],NO2[V],Pressure[Pa],NO,NO2,NOx,O3,PM10_conc,PM10-2.5_conc,PM2.5_conc,Air_Pressure,Air_Temperature,Relative_Humidity
2020-07-23 17:00:00,33.90583333333334,35.70700000000001,3.788333333333332,5.126666666666666,5.328333333333332,60.20983333333333,1.427564066666667,132.57600000000005,1.4180170500000002,99699.41833333332,0.441,2.372,2.813,43.108000000000004,12.659,7.417000000000001,5.24,996.092,27.962,47.098
2020-07-23 18:00:00,32.79083333333333,37.072833333333314,3.0600000000000005,4.165000000000002,4.344999999999999,58.25666666666665,1.4274935166666665,124.59716666666667,1.4179569333333333,99733.845,0.68,2.095,2.9139999999999997,38.119,10.788,6.153,4.633,996.419,27.573,47.336999999999996
2020-07-23 19:00:00,29.672833333333326,41.794,3.153333333333334,4.255,4.470000000000001,54.53149999999997,1.4272694000000001,113.9338333333333,1.41772305,99787.29166666667,0.496,2.52,2.969,33.275,10.462,5.939,4.524,996.81,24.85,54.39
2020-07-23 20:00:00,27.279833333333336,45.11299999999999,3.928333333333336,4.980000000000002,5.178333333333331,52.277833333333355,1.427092033333333,98.52733333333336,1.4176153833333336,99849.73666666663,0.312,2.399,2.71,31.111,10.142000000000001,6.0520000000000005,4.092,997.317,23.195999999999998,57.538999999999994
2020-07-23 21:00:00,25.78483333333333,49.30333333333332,4.533333333333332,5.663333333333333,5.921666666666666,48.73150000000001,1.4270436500000006,92.51616666666662,1.4175469666666662,99891.99499999998,0.384,4.647,5.031000000000001,26.279,10.345,6.457000000000001,3.887,997.675,21.959,62.506
2020-07-23 22:00:00,24.639999999999997,53.99799999999998,2.4683333333333324,3.4883333333333337,3.673333333333334,43.932666666666655,1.4270523333333331,91.7428333333333,1.4174664500000003,99913.45000000001,0.41200000000000003,5.806,6.218,21.213,8.747,4.649,4.095,997.798,20.886999999999997,68.862
2020-07-23 23:00:00,23.466833333333337,59.904,2.43,3.5416666666666674,3.770000000000001,39.450333333333326,1.427051166666667,91.68149999999999,1.4173782833333335,99957.58999999998,0.483,4.829,5.311,16.757,8.593,4.522,4.07,998.173,19.75,77.464
2020-07-24 00:00:00,22.592833333333342,63.37333333333331,2.7733333333333348,4.028333333333338,4.21833333333333,38.16583333333331,1.4270076833333334,97.55599999999998,1.4172691833333328,100007.8766666667,0.405,4.5280000000000005,4.933,14.759,9.042,4.8469999999999995,4.196000000000001,998.632,18.875999999999998,82.361
2020-07-24 01:00:00,22.008000000000017,64.20766666666663,3.8383333333333307,5.251666666666669,5.515,39.810999999999986,1.4269311500000006,102.01899999999999,1.4171989333333324,100040.0533333333,0.617,8.21,8.831,15.947000000000001,7.888999999999999,3.5610000000000004,4.328,998.9010000000001,18.578,82.055
2020-07-24 02:00:00,21.83266666666666,63.10299999999996,4.108333333333333,5.469999999999999,5.700000000000002,40.89466666666668,1.426896,103.35366666666665,1.4171784500000006,100048.89333333331,0.6829999999999999,5.85,6.5329999999999995,15.395999999999999,8.994,4.482,4.51,998.9680000000001,18.543,79.869
2020-07-24 03:00:00,21.586166666666674,63.23533333333329,2.3949999999999982,3.3366666666666673,3.538333333333333,42.02816666666668,1.4268546999999998,108.35233333333335,1.4171254499999995,100066.06166666666,0.483,4.126,4.6080000000000005,16.886,9.005,5.0760000000000005,3.931,999.1139999999999,18.267,80.086
2020-07-24 04:00:00,21.42816666666668,64.29033333333332,2.146666666666667,3.1099999999999994,3.3066666666666666,41.52966666666667,1.426854599999999,109.6586666666666,1.4171060999999991,100043.7833333334,0.664,4.255,4.919,15.880999999999998,10.198,6.322,3.878,998.8839999999999,18.031,81.868
2020-07-24 05:00:00,21.098833333333328,65.23433333333338,2.6099999999999994,3.5933333333333333,3.748333333333333,43.32316666666666,1.4267937499999994,111.84849999999993,1.417069933333333,100072.86999999992,1.329,7.402,8.731,13.139000000000001,9.404,5.5729999999999995,3.8289999999999997,999.12,17.679000000000002,83.176
2020-07-24 06:00:00,21.232333333333322,64.93616666666667,3.99666666666667,5.261666666666665,5.540000000000003,42.19783333333332,1.4268268833333329,116.9591666666667,1.4170384166666667,100131.02000000003,1.797,8.84,10.638,11.472999999999999,10.745999999999999,6.257999999999999,4.486000000000001,999.717,18.057000000000002,81.077
2020-07-24 07:00:00,25.26949999999998,53.91433333333334,3.4999999999999956,4.809999999999998,5.139999999999998,41.160000000000004,1.4271653333333334,109.83999999999992,1.4173738333333328,100149.39833333329,4.085,8.706,12.792,13.832,16.397000000000002,11.407,4.992,999.9860000000001,20.893,69.547
2020-07-24 08:00:00,30.58616666666667,41.69316666666661,4.813333333333334,5.986666666666665,6.348333333333334,45.51666666666667,1.4275568166666652,91.42599999999996,1.4179927833333328,100161.76500000003,2.3569999999999998,5.02,7.377999999999999,21.736,13.23,8.863999999999999,4.369,1000.0,22.79,62.051
2020-07-24 09:00:00,33.31283333333336,37.482000000000006,2.626666666666665,3.4966666666666653,3.6366666666666676,53.31933333333334,1.4276555000000004,102.20799999999996,1.418191183333333,100158.26166666666,1.365,3.359,4.6530000000000005,27.467,9.617,5.312,4.303999999999999,1000.0,23.714000000000002,59.54600000000001
2020-07-24 10:00:00,34.76566666666667,35.226999999999975,3.2016666666666684,4.151666666666665,4.296666666666667,55.86183333333329,1.4277510000000002,125.51933333333338,1.4181733666666658,100153.04500000003,0.7559999999999999,2.577,3.415,33.911,11.118,6.375,4.7410000000000005,1000.0,25.131,55.35
2020-07-24 11:00:00,34.11116666666666,36.05983333333334,3.853333333333334,5.108333333333332,5.349999999999999,56.68833333333332,1.4276641333333333,140.17966666666663,1.417980133333334,100147.34666666671,0.935,3.3280000000000003,4.262,37.394,11.942,6.892,5.045,1000.0,25.037,54.855
